,旅遊公司名稱,標題:,網址,出發日期,#行程編號:行程1,成團狀況(團位),成團狀況(可售),成團狀況(補位),成團狀況(如成形show否則為空),交通資訊 ,旅遊行程,總天數,價格,住宿點
530,雄獅旅遊,旅展優惠價｜新北旅遊｜新北最大雙溪荷花園.小鎮散步.乘平溪線列車訪三貂嶺秘境聚落1日,https://travel.liontravel.com//detail?NormGroupID=ae21a810-c902-45fa-9d40-fe4c46d09972&GroupID=24TN607LTS-T&Platform=app,2024/06/28 (五),1,37,34,報名,,"出發地點
台北
集合地點
台北雄獅 站前門市雄獅南港車站門市
集合說明",['台北車站07:30集合、07:40出發→約08:05~08:15捷運南港站2號出口出發→09:00瑞三鑛業整煤廠→10:12自猴硐車站搭乘區間車，10:16抵達三貂嶺車站→三貂嶺聚落導覽→12:10自三貂嶺車站搭乘區間車，12:25抵達十分車站，十分老街午餐自理→14:20雙溪小鎮散步－雙溪三忠廟、渡船頭、打鐵舖→15:20雙溪荷花園→約17:00抵達捷運南港站→約17:30抵達台北車站'],共1天,TWD 699,['Day:1溫暖的家']
531,雄獅旅遊,南投旅遊｜旅展優惠｜車埕老街.逛家樂福夜市.頭社獨木舟體驗.古早味割稻飯.入住日月潭大淶閣飯店二日｜高雄台南出發,https://travel.liontravel.com//detail?NormGroupID=1c0c5b88-1110-4678-a136-d4b934d79ecc&GroupID=24TM612VIE-K&Platform=app,2024/06/12 (三),1,31,30,報名,,"出發地點
台南高雄
集合地點
高雄文化中心五福路門口台鐵新左營站1樓平實公園
集合說明",無行程資料,共2天,"TWD 3,499",[]
532,雄獅旅遊,南投旅遊｜旅展優惠｜車埕老街.逛家樂福夜市.頭社獨木舟體驗.古早味割稻飯.入住日月潭大淶閣飯店二日｜高雄台南出發,https://travel.liontravel.com//detail?NormGroupID=1c0c5b88-1110-4678-a136-d4b934d79ecc&GroupID=24TM612VIE-K&Platform=app,2024/06/26 (三),1,31,30,報名,,"出發地點
台南高雄
集合地點
高雄文化中心五福路門口台鐵新左營站1樓平實公園
集合說明","['08:20文化中心五福路大門口前-08:30準時出發09:00台鐵新左營站1樓09:50平實公園12:30懷舊車埕老街－午餐敬請自理15:00多肉秘境17:00南投市家樂福夜市－(晚餐敬請自理)19:00保證入住日月潭大淶閣飯店', '09:00晨喚！日月潭耶穌堂~涵碧步道→10:00集合出發10:10龍鳳宮月老廟 11:30頭社活盆地獨木舟體驗+古早味割稻飯14:30集集車站預計16:00歸賦']",共2天,"TWD 3,499","['Day:1日月潭大淶閣', 'Day:2溫暖的家']"
533,雄獅旅遊,馬祖旅遊｜【悠遊三島】漫遊國之北疆東引.安通坑道賞鷗.北海坑道探索三日｜台中出發,https://travel.liontravel.com//detail?NormGroupID=427d0b3e-b416-46a4-867b-ed442e200869&GroupID=24TI602LB7-X&Platform=app,2024/06/02 (日),1,18,0,額滿,成行,無交通資訊,"['台中清泉崗機場馬祖南竿機場南竿環島【八八坑道及馬祖酒廠、遠眺福山照壁(枕戈待旦)、勝利山莊、藍眼淚生態館、馬港天后宮、遠眺媽祖巨神像、北海坑道(日間搖櫓)、戶外夜尋藍眼淚或踩星砂】', '南竿東引環島～東湧燈塔擂鼓石太白天聲烈女義坑安東坑道賞鷗國之北疆中柱島', '東引南竿北竿環島【坂里大宅、芹山播音站、芹壁閩東古厝】南竿馬祖南竿機場台中清泉崗機場']",共3天,"TWD 14,900","['Day:1馬祖地區 A檔同等級民宿或飯店', 'Day:2馬祖地區或東引地區 A檔同等級民宿或飯店', 'Day:3溫暖的家']"
534,雄獅旅遊,馬祖旅遊｜【悠遊三島】漫遊國之北疆東引.安通坑道賞鷗.北海坑道探索三日｜高雄出發,https://travel.liontravel.com//detail?NormGroupID=3b8e27cd-5c95-4355-b54f-92247a174511&GroupID=24TI602BMD-K&Platform=app,2024/06/02 (日),1,12,0,候補,成行,無交通資訊,"['高雄左營高鐵至台中高鐵-接駁車(台中高鐵至台中清泉崗)-台中清泉崗機場馬祖南竿機場南竿環島【八八坑道及馬祖酒廠、遠眺福山照壁(枕戈待旦)、勝利山莊、藍眼淚生態館、馬港天后宮、遠眺媽祖巨神像、北海坑道(日間搖櫓)、戶外夜尋藍眼淚或踩星砂】', '南竿東引環島～東湧燈塔擂鼓石太白天聲烈女義坑安東坑道賞鷗國之北疆中柱島', '東引南竿北竿環島【坂里大宅、芹山播音站、芹壁閩東古厝】南竿馬祖南竿機場台中清泉崗機場-台中高鐵至高雄左營高鐵']",共3天,"TWD 17,400","['Day:1馬祖地區 A檔同等級民宿或飯店', 'Day:2馬祖地區或東引地區 A檔同等級民宿或飯店', 'Day:3溫暖的家']"
535,雄獅旅遊,【宜蘭步道】礁溪世外桃源~聖母山莊步道(抹茶山).五峰旗聖母朝聖地1日,https://travel.liontravel.com//detail?NormGroupID=5c03352d-dee3-423f-a1a9-51e4b9275df3&GroupID=24TE601AM4-T&Platform=app,2024/06/01 (六),1,37,33,額滿,,"出發地點
台北宜蘭
集合地點
台北雄獅 站前門市礁溪火車站
集合說明",['07:00台北集合－07:20出發－08:10礁溪火車站旅客上車－08:20五峰旗風景區－08:30整裝出發－五峰旗聖母朝聖地－聖母山莊登山口－聖母山莊－12:50返回登山口－15:50返抵五峰旗風景區－16:00抹茶山下咖啡廳－16:10礁溪老街自由活動－17:00返程－返抵出發地'],共1天,"TWD 1,099",[]
536,雄獅旅遊,【宜蘭步道】礁溪世外桃源~聖母山莊步道(抹茶山).五峰旗聖母朝聖地1日,https://travel.liontravel.com//detail?NormGroupID=5c03352d-dee3-423f-a1a9-51e4b9275df3&GroupID=24TE601AM4-T&Platform=app,2024/06/08 (六),1,37,24,報名,,"出發地點
台北宜蘭
集合地點
台北雄獅 站前門市礁溪火車站
集合說明",['07:00台北集合－07:20出發－08:10礁溪火車站旅客上車－08:20五峰旗風景區－08:30整裝出發－五峰旗聖母朝聖地－聖母山莊登山口－聖母山莊－12:50返回登山口－15:50返抵五峰旗風景區－16:00抹茶山下咖啡廳－16:10礁溪老街自由活動－17:00返程－返抵出發地'],共1天,"TWD 1,099",[]
537,雄獅旅遊,【宜蘭步道】礁溪世外桃源~聖母山莊步道(抹茶山).五峰旗聖母朝聖地1日,https://travel.liontravel.com//detail?NormGroupID=5c03352d-dee3-423f-a1a9-51e4b9275df3&GroupID=24TE601AM4-T&Platform=app,2024/06/09 (日),1,37,33,額滿,,"出發地點
台北宜蘭
集合地點
台北雄獅 站前門市礁溪火車站
集合說明",['07:00台北集合－07:20出發－08:10礁溪火車站旅客上車－08:20五峰旗風景區－08:30整裝出發－五峰旗聖母朝聖地－聖母山莊登山口－聖母山莊－12:50返回登山口－15:50返抵五峰旗風景區－16:00抹茶山下咖啡廳－16:10礁溪老街自由活動－17:00返程－返抵出發地'],共1天,"TWD 1,099",[]
538,雄獅旅遊,【宜蘭步道】礁溪世外桃源~聖母山莊步道(抹茶山).五峰旗聖母朝聖地1日,https://travel.liontravel.com//detail?NormGroupID=5c03352d-dee3-423f-a1a9-51e4b9275df3&GroupID=24TE601AM4-T&Platform=app,2024/06/22 (六),1,37,33,額滿,,"出發地點
台北宜蘭
集合地點
台北雄獅 站前門市礁溪火車站
集合說明",['07:00台北集合－07:20出發－08:10礁溪火車站旅客上車－08:20五峰旗風景區－08:30整裝出發－五峰旗聖母朝聖地－聖母山莊登山口－聖母山莊－12:50返回登山口－15:50返抵五峰旗風景區－16:00抹茶山下咖啡廳－16:10礁溪老街自由活動－17:00返程－返抵出發地'],共1天,"TWD 1,099",[]
539,雄獅旅遊,南投旅遊｜惠蓀林場賞花趣.日月潭遊湖.甕缸雞料理.入住惠蓀林場二日｜南部出發,https://travel.liontravel.com//detail?NormGroupID=480f604a-5bc5-4c04-bf23-b07da7ff0a10&GroupID=24TM518TYO-K&Platform=app,2024/05/18 (六),1,30,0,額滿,成行,"出發地點
台南高雄
集合地點
高雄文化中心五福路門口台鐵新左營站1樓平實公園
集合說明",無行程資料,共2天,"TWD 5,099",[]
540,雄獅旅遊,暑假環島．藍皮解憂號｜羊稠坑遠眺高鐵、淡蘭古道南段、龜山島尋鯨、熱氣球嘉年華、雙喜來登、台北圓山太魯閣晶英五日｜高雄出發,https://travel.liontravel.com//detail?NormGroupID=94475fb7-e3d8-46b3-b0a6-954b33d31d27&GroupID=24TN708TWA-K&Platform=app,2024/07/08 (一),1,37,36,請洽專員,,"出發地點
高雄
集合地點
台鐵新左營站1樓台南平實公園(僅供上車)
集合說明","['07:00新左營台鐵1樓集合，07:10出發08:00台南平實公園上車11:30華泰名品城(午餐自理1.5H)13:30百大必訪羊稠坑步道遠眺高鐵穿越隧道(2H)16:20漫步八里鍾愛一生17:00台北最新~八里福朋喜來登辦理入住，稍晚享用飯店自助晚餐。', '08:30飯店出發09:30坪林茶業博物館11:00坪林石雕公園12:00享用午餐13:30淡蘭古道南端烏塗溪步道(1.5H)15:00石碇老街(1H)16:30圓山大飯店辦理入住稍晚享用松鶴自助晚餐。', '早安！享用飯店早餐！08:30飯店出發10:30龜山島賞鯨+繞島約2-3小時13:00烏石港海鮮餐(本日會較晚享用午餐敬請知悉！)15:30台泥DAKA園區(預計停留40分)17:30太魯閣晶英酒店辦理入住稍晚18:30享用飯店內晚餐', '早安！享用飯店早餐！08:30出發步行至白楊步道(預計停留2小時)11:30新城享用午餐14:00北回歸線公園(預計停留30分)16:00鹿野高台熱氣球嘉年華(預計停留1.5小時)18:00台東桂田喜來登辦理入住稍晚享用飯店內晚餐', '09:00飯店出發10:00新元昌紅茶館茶園導覽、擂茶DIY贈紅豆餅12:10享用午餐14:20台東站報到｜14:40搭乘藍皮解憂號觀光列車，中途停靠金崙站｜下車體驗金崙部落走讀(特別贈送小米甜甜圈+洛神花茶飲)★行經多良車站緩行欣賞太平洋海上風光★中途停靠枋山站｜秘境小站x無敵海景夕陽｜18:05抵達枋寮車站，後轉乘巴士19：30預計抵達新左營']",共5天,"TWD 27,999","['Day:1八里福朋喜來登酒店 或', 'Day:2同級', 'Day:3台北圓山大飯店 或', 'Day:4同級', 'Day:5太魯閣晶英酒店 或', 'Day:6同級', 'Day:7台東桂田喜來登酒店 或', 'Day:8同級', 'Day:9溫暖的家']"
541,雄獅旅遊,大東北角｜坪林茶業博物館品茶香.漫遊石碇淡蘭古道~烏塗溪步道.尋訪雙溪小鎮1日｜大人囝仔,https://travel.liontravel.com//detail?NormGroupID=b3143abe-2dbb-4938-a226-0495b2b683ce&GroupID=24TN527SHY-T&Platform=app,2024/05/27 (一),1,37,35,報名,,"出發地點
台北
集合地點
台北雄獅 站前門市捷運南港站2號出口
集合說明",['台北車站0750集合、0800出發0825~0835捷運南港站2號出口集合出發0910坪林茶業博物館、坪林石雕公園1100烏塗溪步道1200石碇老街1330十分瀑布1450漫步雙溪市區(經雙溪三忠廟、百年中藥店林益和堂、渡船頭遺址、半世紀歷史海山餅店)約1630抵達捷運南港站約1700抵達台北車站'],共1天,TWD 599,[]
542,雄獅旅遊,大東北角｜坪林茶業博物館品茶香.漫遊石碇淡蘭古道~烏塗溪步道.尋訪雙溪小鎮1日｜大人囝仔,https://travel.liontravel.com//detail?NormGroupID=b3143abe-2dbb-4938-a226-0495b2b683ce&GroupID=24TN527SHY-T&Platform=app,2024/05/28 (二),1,37,35,報名,,"出發地點
台北
集合地點
台北雄獅 站前門市捷運南港站2號出口
集合說明",['台北車站0750集合、0800出發0825~0835捷運南港站2號出口集合出發0910坪林茶業博物館、坪林石雕公園1100烏塗溪步道1200石碇老街1330十分瀑布1450漫步雙溪市區(經雙溪三忠廟、百年中藥店林益和堂、渡船頭遺址、半世紀歷史海山餅店)約1630抵達捷運南港站約1700抵達台北車站'],共1天,TWD 599,['Day:1溫暖的家']
543,雄獅旅遊,大東北角｜坪林茶業博物館品茶香.漫遊石碇淡蘭古道~烏塗溪步道.尋訪雙溪小鎮1日｜大人囝仔,https://travel.liontravel.com//detail?NormGroupID=b3143abe-2dbb-4938-a226-0495b2b683ce&GroupID=24TN527SHY-T&Platform=app,2024/05/29 (三),1,37,35,報名,,"出發地點
台北
集合地點
台北雄獅 站前門市捷運南港站2號出口
集合說明",['台北車站0750集合、0800出發0825~0835捷運南港站2號出口集合出發0910坪林茶業博物館、坪林石雕公園1100烏塗溪步道1200石碇老街1330十分瀑布1450漫步雙溪市區(經雙溪三忠廟、百年中藥店林益和堂、渡船頭遺址、半世紀歷史海山餅店)約1630抵達捷運南港站約1700抵達台北車站'],共1天,TWD 599,['Day:1溫暖的家']
544,雄獅旅遊,大東北角｜坪林茶業博物館品茶香.漫遊石碇淡蘭古道~烏塗溪步道.尋訪雙溪小鎮1日｜大人囝仔,https://travel.liontravel.com//detail?NormGroupID=b3143abe-2dbb-4938-a226-0495b2b683ce&GroupID=24TN527SHY-T&Platform=app,2024/05/30 (四),1,37,35,報名,,"出發地點
台北
集合地點
台北雄獅 站前門市捷運南港站2號出口
集合說明",['台北車站0750集合、0800出發0825~0835捷運南港站2號出口集合出發0910坪林茶業博物館、坪林石雕公園1100烏塗溪步道1200石碇老街1330十分瀑布1450漫步雙溪市區(經雙溪三忠廟、百年中藥店林益和堂、渡船頭遺址、半世紀歷史海山餅店)約1630抵達捷運南港站約1700抵達台北車站'],共1天,TWD 599,['Day:1溫暖的家']
545,雄獅旅遊,大東北角｜坪林茶業博物館品茶香.漫遊石碇淡蘭古道~烏塗溪步道.尋訪雙溪小鎮1日｜大人囝仔,https://travel.liontravel.com//detail?NormGroupID=b3143abe-2dbb-4938-a226-0495b2b683ce&GroupID=24TN527SHY-T&Platform=app,2024/05/31 (五),1,37,35,報名,,"出發地點
台北
集合地點
台北雄獅 站前門市捷運南港站2號出口
集合說明",['台北車站0750集合、0800出發0825~0835捷運南港站2號出口集合出發0910坪林茶業博物館、坪林石雕公園1100烏塗溪步道1200石碇老街1330十分瀑布1450漫步雙溪市區(經雙溪三忠廟、百年中藥店林益和堂、渡船頭遺址、半世紀歷史海山餅店)約1630抵達捷運南港站約1700抵達台北車站'],共1天,TWD 749,['Day:1溫暖的家']
546,雄獅旅遊,主題旅遊｜礁溪世外桃源~聖母山莊(抹茶山)步道~冬山河生態綠舟身秘河道2日,https://travel.liontravel.com//detail?NormGroupID=bfd18a56-4191-4d4b-8da1-e33220a2d4f0&GroupID=24TE614ILNM-T&Platform=app,2024/06/14 (五),1,30,21,報名,,"出發地點
台北
集合地點
台北雄獅 站前門市礁溪火車站
集合說明","['０７００台北集合０７２０出發０８１０礁溪火車站旅客上車０８２０五峰旗風景區０８３０整裝出發五峰旗聖母朝聖地聖母山莊登山口聖母山莊１２５０返回登山口１５５０返抵五峰旗風景區１６００抹茶山下咖啡廳１６３０入住雲朗觀光集團－礁溪品文旅溫泉旅館', '早安，１０３０旅館出發１１００－１２００冬山河生態綠舟~神秘河道電動船體驗１２３０－１４００在地美味午餐預計１５３０抵達出發地點 ，歡喜賦歸']",共2天,"TWD 4,700","['Day:1品文旅 或', 'Day:2或同等級旅館', 'Day:3溫暖的家']"
547,雄獅旅遊,主題旅遊｜礁溪世外桃源~聖母山莊(抹茶山)步道~冬山河生態綠舟身秘河道2日,https://travel.liontravel.com//detail?NormGroupID=bfd18a56-4191-4d4b-8da1-e33220a2d4f0&GroupID=24TE614ILNM-T&Platform=app,2024/06/28 (五),1,30,20,報名,,"出發地點
台北
集合地點
台北雄獅 站前門市礁溪火車站
集合說明","['０７００台北集合０７２０出發０８１０礁溪火車站旅客上車０８２０五峰旗風景區０８３０整裝出發五峰旗聖母朝聖地聖母山莊登山口聖母山莊１２５０返回登山口１５５０返抵五峰旗風景區１６００抹茶山下咖啡廳１６３０入住雲朗觀光集團－礁溪品文旅溫泉旅館', '早安，１０３０旅館出發１１００－１２００冬山河生態綠舟~神秘河道電動船體驗１２３０－１４００在地美味午餐預計１５３０抵達出發地點 ，歡喜賦歸']",共2天,"TWD 4,700","['Day:1品文旅 或', 'Day:2或同等級旅館', 'Day:3溫暖的家']"
548,雄獅旅遊,桃園｜新屋綠色走廊單車遊.東眼山森林樂園.騏雞蛋捲DIY.下午茶點心二日｜中部出發,https://travel.liontravel.com//detail?NormGroupID=09f83901-94b9-4cef-9124-ade3a62d0412&GroupID=24TN530R24-X&Platform=app,2024/05/30 (四),1,37,9,報名,成行,"出發地點
台中彰化
集合地點
員林轉運站新烏日火車站2樓-雄獅旅遊集合處
集合說明","['07:50員林轉運站-08:00出發08:40新烏日火車站2樓雄獅集合10:30新屋綠色隧道~單車遊12:00永安漁港-永安海螺文化體驗園區14:30金格卡司·蒂菈樂園15:30桃園忠烈祠暨神社文化園區17:00入住飯店', '08:30飯店出發10:00東眼山森林遊樂園12:30角板山形象商圈館15:00騏雞蛋卷DIY+下午茶點心16:30快樂回程']",共2天,"TWD 1,999","['Day:1桃園蜜月世紀大飯店 或', 'Day:2中壢米堤大飯店 或', 'Day:3或同級']"
549,雄獅旅遊,花蓮補助｜紅面鴨FUN暑假、大農大富平地森林、翠綠落羽松、臨海梯田海景、歐風水岸星巴克、浪漫花蓮三日｜台南高雄出發,https://travel.liontravel.com//detail?NormGroupID=c3e1b452-ba0b-4f3d-967c-1965d9861b54&GroupID=24TE714TH1-K&Platform=app,2024/07/14 (日),1,37,21,報名,成行,"出發地點
台南高雄
集合地點
平實公園高雄體育場路
集合說明",無行程資料,共3天,"TWD 5,999",[]
550,雄獅旅遊,台東旅遊｜二人成行｜EMU3000靜謐美學列車｜藍皮解憂號｜南迴記憶.部落走讀.秘境小站.趣淘漫旅2日｜高雄出發,https://travel.liontravel.com//detail?NormGroupID=ae770290-a6c9-4403-b9e8-f29125d4346f&GroupID=24TE517TR08-K&Platform=app,2024/05/17 (五),1,3,0,額滿,成行,無交通資訊,"['自行前往台鐵新左營站｜搭乘EMU3000新自強號出發台東站下車→步行前往台東趣淘漫旅｜辦理入住後，自由活動～融入台東chill的夜晚', '11:00退房(行李可寄放飯店大廳)自由活動→14:20台東車站｜辦理報到手續(14:00開放報到)→14:45搭乘藍皮解憂號15:28特別停靠金崙站下車參加部落走讀【★行經多良車站緩行欣賞太平洋海上風光】17:30停靠枋山站下車導覽｜秘境小站x無敵海景夕陽18:05返抵枋寮站，隨後轉乘新自強號返回→19:42預計抵達新左營']",共2天,"TWD 2,599起","['Day:1趣淘漫旅 - 台東', 'Day:2溫暖的家']"
